"대카테고리 코드","대카테고리 명","중카테고리 코드","중카테고리 명","소카테고리 코드","소카테고리 명"
"100000047","원예・공구・DIY","220000107","주택설비・조명","320000886","테라스"
"100000047","원예・공구・DIY","220000107","주택설비・조명","320000887","차양・그늘막"
"100000047","원예・공구・DIY","220000107","주택설비・조명","320000888","에어컨 실외기 커버"
"100000047","원예・공구・DIY","220000107","주택설비・조명","320000889","수도 용품"
"100000047","원예・공구・DIY","220000107","주택설비・조명","320000890","도로 용품"
"100000047","원예・공구・DIY","220000107","주택설비・조명","320000891","기타 "
"100000047","원예・공구・DIY","220000108","목재・건축자재・설비","320000892","타일"
"100000047","원예・공구・DIY","220000108","목재・건축자재・설비","320000893","벽돌"
"100000047","원예・공구・DIY","220000108","목재・건축자재・설비","320000894","석재"
"100000047","원예・공구・DIY","220000108","목재・건축자재・설비","320000895","목재"
"100000047","원예・공구・DIY","220000108","목재・건축자재・설비","320000896","시트지"
"100000047","원예・공구・DIY","220000108","목재・건축자재・설비","320000897","중문"
"100000047","원예・공구・DIY","220000108","목재・건축자재・설비","320000898","중문용 금속 부품  "
"100000047","원예・공구・DIY","220000108","목재・건축자재・설비","320000899","벽재"
"100000047","원예・공구・DIY","220000108","목재・건축자재・설비","320000900","바닥재"
"100000047","원예・공구・DIY","220000108","목재・건축자재・설비","320000901","주방 설비 "
"100000047","원예・공구・DIY","220000108","목재・건축자재・설비","320000902","화장실 설비 "
"100000047","원예・공구・DIY","220000108","목재・건축자재・설비","320000903","욕실 설비"
"100000047","원예・공구・DIY","220000108","목재・건축자재・설비","320000904","세면대 설비 "
"100000047","원예・공구・DIY","220000108","목재・건축자재・설비","320000905","배관 자재"
"100000047","원예・공구・DIY","220000108","목재・건축자재・설비","320000906","전기 자제 "
"100000047","원예・공구・DIY","220000108","목재・건축자재・설비","320000907","교환용 실린더"
"100000047","원예・공구・DIY","220000108","목재・건축자재・설비","320000908","기타 "
"100000047","원예・공구・DIY","220000109","기타용품","320000909","알루미늄"
"100000047","원예・공구・DIY","220000109","기타용품","320000910","플라스틱"
"100000047","원예・공구・DIY","220000109","기타용품","320000911","철"
"100000047","원예・공구・DIY","220000109","기타용품","320000912","목재"
"100000047","원예・공구・DIY","220000109","기타용품","320000913","스테인리스"
"100000047","원예・공구・DIY","220000109","기타용품","320000914","도기"
"100000047","원예・공구・DIY","220000109","기타용품","320000915","유리"
"100000047","원예・공구・DIY","220000109","기타용품","320000916","대나무"
"100000047","원예・공구・DIY","220000109","기타용품","320000917","테라코타"
"100000047","원예・공구・DIY","220000109","기타용품","320000918","천연석"
"100000047","원예・공구・DIY","220000109","기타용품","320000919","양철"
"100000047","원예・공구・DIY","220000109","기타용품","320000920","자기"
"100000047","원예・공구・DIY","220000109","기타용품","320000921","세라믹"
"100000047","원예・공구・DIY","220000109","기타용품","320000922","인공석"
"100000047","원예・공구・DIY","220000109","기타용품","320000923","구리"
"100000047","원예・공구・DIY","220000109","기타용품","320000924","벽돌"
"100000047","원예・공구・DIY","220000109","기타용품","320000925","종이 "
"100000047","원예・공구・DIY","220000109","기타용품","320000926","티타늄"
"100000048","장난감・교육","220000110","무선조종","300000453","その他"
"100000048","장난감・교육","220000110","무선조종","320000950","자동차"
"100000048","장난감・교육","220000110","무선조종","320000951","오토바이"
"100000048","장난감・교육","220000110","무선조종","320000952","비행기"
"100000048","장난감・교육","220000110","무선조종","320000953","배"
"100000048","장난감・교육","220000110","무선조종","320000954","헬리콥터"
"100000048","장난감・교육","220000110","무선조종","320000955","드론"
"100000048","장난감・교육","220000111","프라모델・모형","300000457","その他"
"100000048","장난감・교육","220000111","프라모델・모형","320000957","자동차・오토바이"
"100000048","장난감・교육","220000111","프라모델・모형","320000958","건축물・정경"
"100000048","장난감・교육","220000111","프라모델・모형","320000959","밀리터리"
"100000048","장난감・교육","220000111","프라모델・모형","320000960","비행기・헬리콥터"
"100000048","장난감・교육","220000111","프라모델・모형","320000961","배"
"100000048","장난감・교육","220000111","프라모델・모형","320000962","로켓・우주선"
"100000048","장난감・교육","220000111","프라모델・모형","320001143","로봇"
"100000048","장난감・교육","220000112","취미용 공구・자재","320000963","공구"
"100000048","장난감・교육","220000112","취미용 공구・자재","320000964","도료"
"100000048","장난감・교육","220000112","취미용 공구・자재","320000965","접착제・퍼티"
"100000048","장난감・교육","220000112","취미용 공구・자재","320000966","스티커"
"100000048","장난감・교육","220000112","취미용 공구・자재","320000967","기타 "
"100000055","쌀・잡곡","220000113","브랜드 쌀 ","320001003","코시히카리"
"100000055","쌀・잡곡","220000113","브랜드 쌀 ","320001004","아키타코마치"
"100000055","쌀・잡곡","220000113","브랜드 쌀 ","320001005","히토메보레"
"100000055","쌀・잡곡","220000113","브랜드 쌀 ","320001006","히노히카리"
"100000055","쌀・잡곡","220000113","브랜드 쌀 ","320001007","밀키퀸"
"100000055","쌀・잡곡","220000113","브랜드 쌀 ","320001008","츠야히메"
"100000055","쌀・잡곡","220000113","브랜드 쌀 ","320001009","유메피리카"
"100000055","쌀・잡곡","220000113","브랜드 쌀 ","320001010","나나쯔보시"
"100000055","쌀・잡곡","220000113","브랜드 쌀 ","320001011","하에누키"
"100000055","쌀・잡곡","220000113","브랜드 쌀 ","320001012","사사니시키"
"100000055","쌀・잡곡","220000113","브랜드 쌀 ","320001013","코시이부키"
"100000055","쌀・잡곡","220000113","브랜드 쌀 ","320001014","모리노쿠마상"
"100000055","쌀・잡곡","220000113","브랜드 쌀 ","320001015","사가비요리"
"100000055","쌀・잡곡","220000113","브랜드 쌀 ","320001016","키누히카리"
"100000055","쌀・잡곡","220000113","브랜드 쌀 ","320001017","니코마루"
"100000055","쌀・잡곡","220000113","브랜드 쌀 ","320001018","키누무스메"
"100000055","쌀・잡곡","220000113","브랜드 쌀 ","320001019","훗쿠린코"
"100000055","쌀・잡곡","220000113","브랜드 쌀 ","320001020","세이텐노헤키레키"
"100000055","쌀・잡곡","220000113","브랜드 쌀 ","320001021","아이치노카오리"
"100000055","쌀・잡곡","220000113","브랜드 쌀 ","320001022","맛시구라"
"100000055","쌀・잡곡","220000113","브랜드 쌀 ","320001023","기타 "
"100000021","음료","220000114","자양강장 음료","320000600","자양강장 음료"
"100000021","음료","220000114","자양강장 음료","320000601","에너지 드링크"
"100000021","음료","220000114","자양강장 음료","320000602","기타 "
"100000002","남성 의류","220000115","기모노・유카타","300002297","유카타"
"100000002","남성 의류","220000115","기모노・유카타","320001094","진베 "
"100000002","남성 의류","220000115","기모노・유카타","320001095","일본 전통의상 소품 "
"100000044","남성용 가방・슈즈・액세서리","220000118","멘즈 시계","320001102","손목 시계"
"100000044","남성용 가방・슈즈・액세서리","220000119","지갑","300002865","반지갑"
"100000044","남성용 가방・슈즈・액세서리","220000119","지갑","320001109","장지갑"
"100000044","남성용 가방・슈즈・액세서리","220000119","지갑","320001111","키 케이스 "
"100000044","남성용 가방・슈즈・액세서리","220000119","지갑","320001112","동전지갑"
"100000044","남성용 가방・슈즈・액세서리","220000119","지갑","320001113","명함 지갑・카드 케이스"
"100000044","남성용 가방・슈즈・액세서리","220000119","지갑","320001114","기타 지갑"
"100000004","시계・주얼리","220000120","손목시계 용품","300002361","케어・수리용품"
"100000004","시계・주얼리","220000120","손목시계 용품","320001116","손목 시계 액세서리"
"100000004","시계・주얼리","220000120","손목시계 용품","320001117","손목 시계용 벨트"
"100000003","가방・잡화","220000121","스카프・손수건","300000123","스카프"
"100000003","가방・잡화","220000121","스카프・손수건","300002391","손수건"
"100000003","가방・잡화","220000121","스카프・손수건","300003085","반다나"
"100000003","가방・잡화","220000122","소품","300002385","키홀더"
"100000003","가방・잡화","220000122","소품","320001137","팔 토시 "
"100000003","가방・잡화","220000122","소품","320001138","손목 아대 "
"100000003","가방・잡화","220000122","소품","320002480","타투 스티커"
"100000038","여행・레져","220000123","해외 현지투어 ","320001144","한국"
"100000038","여행・레져","220000123","해외 현지투어 ","320001145","대만"
"100000038","여행・레져","220000123","해외 현지투어 ","320001146","홍콩"
"100000038","여행・레져","220000123","해외 현지투어 ","320001147","중국"
"100000038","여행・레져","220000123","해외 현지투어 ","320001148","태국"
"100000038","여행・레져","220000123","해외 현지투어 ","320001149","싱가폴"
"100000038","여행・레져","220000123","해외 현지투어 ","320001150","베트남"
"100000038","여행・레져","220000123","해외 현지투어 ","320001151","말레이시아"
"100000038","여행・레져","220000123","해외 현지투어 ","320001152","인도네시아"
"100000038","여행・레져","220000123","해외 현지투어 ","320001153","괌"
"100000038","여행・레져","220000123","해외 현지투어 ","320001154","사이판"
"100000038","여행・레져","220000123","해외 현지투어 ","320001155","하와이"
"100000038","여행・레져","220000124","공항 픽업샌딩","320001156","한국"
"100000038","여행・레져","220000124","공항 픽업샌딩","320001157","대만"
"100000038","여행・레져","220000124","공항 픽업샌딩","320001158","홍콩"
"100000038","여행・레져","220000124","공항 픽업샌딩","320001159","중국"
"100000038","여행・레져","220000124","공항 픽업샌딩","320001160","태국"
"100000038","여행・레져","220000124","공항 픽업샌딩","320001161","싱가폴"
"100000038","여행・레져","220000124","공항 픽업샌딩","320001162","베트남"
"100000038","여행・레져","220000124","공항 픽업샌딩","320001163","말레이시아"
"100000038","여행・레져","220000124","공항 픽업샌딩","320001164","괌"
"100000038","여행・레져","220000124","공항 픽업샌딩","320001165","사이판"
"100000038","여행・레져","220000124","공항 픽업샌딩","320001166","하와이"
"100000038","여행・레져","220000124","공항 픽업샌딩","320001167","인도네시아"
"100000038","여행・레져","220000124","공항 픽업샌딩","320001175","국내"
"100000038","여행・레져","220000125","렌터카","320001168","홋카이도"
"100000038","여행・레져","220000125","렌터카","320001169","오키나와"
"100000038","여행・레져","220000125","렌터카","320001170","괌"
"100000038","여행・레져","220000125","렌터카","320001171","사이판"
"100000038","여행・레져","220000125","렌터카","320001172","팔라우"
"100000038","여행・레져","220000125","렌터카","320001173","하와이"
"100000038","여행・레져","220000125","렌터카","320001174","미국"
"120000012","스킨케어","220000159","기초화장품","320001619","토너"
"120000012","스킨케어","220000159","기초화장품","320001620","토너 패드"
"120000012","스킨케어","220000159","기초화장품","320001621","로션・크림"
"120000012","스킨케어","220000159","기초화장품","320001622","아이크림・젤"
"120000012","스킨케어","220000159","기초화장품","320001623","에센스"
"120000012","스킨케어","220000159","기초화장품","320001624","페이스 오일"
"120000012","스킨케어","220000159","기초화장품","320001625","올인원"
"120000012","스킨케어","220000159","기초화장품","320001626","보습 젤"
"120000012","스킨케어","220000160","팩","320001627","씻어내는 팩"
"120000012","스킨케어","220000160","팩","320001628","마스크 팩"
"120000012","스킨케어","220000160","팩","320001629","모공 팩"
"120000012","스킨케어","220000160","팩","320001630","아이패치 "
"120000012","스킨케어","220000160","팩","320001631","코 팩"
"120000012","스킨케어","220000160","팩","320001632","립 팩"
"120000012","스킨케어","220000161","미스트","320001633","메이크업 픽서"
"120000012","스킨케어","220000161","미스트","320001634","보습 미스트"
"120000012","스킨케어","220000162","각질케어・마사지","320001635","필링・고마주"
"120000012","스킨케어","220000162","각질케어・마사지","320001636","마사지 크림"
"120000012","스킨케어","220000162","각질케어・마사지","320001637","마사지 오일"
"120000012","스킨케어","220000162","각질케어・마사지","320001638","마사지 에센스"
"120000012","스킨케어","220000163","세안・클렌징","320001639","클렌징 폼"
"120000012","스킨케어","220000163","세안・클렌징","320001640","세안 비누"
"120000012","스킨케어","220000163","세안・클렌징","320001641","세안 파우더"
"120000012","스킨케어","220000163","세안・클렌징","320001642","세안 무스"
"120000012","스킨케어","220000163","세안・클렌징","320001643","클렌징 오일"
"120000012","스킨케어","220000163","세안・클렌징","320001644","클렌징 밀크"
"120000012","스킨케어","220000163","세안・클렌징","320001645","클렌징 크림"
"120000012","스킨케어","220000163","세안・클렌징","320001646","클렌징 워터"
"120000012","스킨케어","220000163","세안・클렌징","320001647","클렌징 에센스"
"120000012","스킨케어","220000163","세안・클렌징","320001648","클렌징 젤"
"120000012","스킨케어","220000163","세안・클렌징","320001649","클렌징 밤"
"120000012","스킨케어","220000163","세안・클렌징","320001650","포인트 리무버"
"120000012","스킨케어","220000163","세안・클렌징","320001651","클렌징 시트"
"120000012","스킨케어","220000163","세안・클렌징","320001652","버블 메이커・거품 망"
"120000012","스킨케어","220000163","세안・클렌징","320001653","세안용 브러쉬"
"120000012","스킨케어","220000163","세안・클렌징","320001654","클렌징 타올・스폰지"
"120000013","베이스 메이크업","220000164","컨실러","320001655","스틱 컨실러"
"120000013","베이스 메이크업","220000164","컨실러","320001656","리퀴드 컨실러"
"120000013","베이스 메이크업","220000164","컨실러","320001657","크림 컨실러"
"120000013","베이스 메이크업","220000164","컨실러","320001658","팔레트 컨실러"
"120000013","베이스 메이크업","220000164","컨실러","320001659","펜슬 컨실러"
"120000013","베이스 메이크업","220000165","파운데이션","320001660","리퀴드 파운데이션"
"120000013","베이스 메이크업","220000165","파운데이션","320001661","파우더 파운데이션"
"120000013","베이스 메이크업","220000165","파운데이션","320001662","크림 파운데이션"
"120000013","베이스 메이크업","220000165","파운데이션","320001663","쿠션 파운데이션"
"120000013","베이스 메이크업","220000165","파운데이션","320001664","스틱 파운데이션"
"120000013","베이스 메이크업","220000166","파우더","320001665","루스 파우더"
"120000013","베이스 메이크업","220000166","파우더","320001666","프레스트 파우더"
"120000013","베이스 메이크업","220000167","하이라이터","320001667","파우더 하이라이트"
"120000013","베이스 메이크업","220000167","하이라이터","320001668","크림 하이라이트"
"120000013","베이스 메이크업","220000167","하이라이터","320001669","리퀴드 하이라이트"
"120000013","베이스 메이크업","220000168","쉐이딩","320001670","쉐이딩 파우더"
"120000013","베이스 메이크업","220000168","쉐이딩","320001671","쉐이딩 크림"
"120000013","베이스 메이크업","220000168","쉐이딩","320001672","헤어 라인 쉐이딩"
"120000013","베이스 메이크업","220000169","BB・CC・DD크림","320001673","BB 크림"
"120000013","베이스 메이크업","220000169","BB・CC・DD크림","320001674","CC 크림"
"120000013","베이스 메이크업","220000169","BB・CC・DD크림","320001675","DD・EE 크림"
"120000013","베이스 메이크업","220000170","메이크업 베이스","320001676","리퀴드 베이스"
"120000013","베이스 메이크업","220000170","메이크업 베이스","320001677","크림 베이스"
"120000013","베이스 메이크업","220000170","메이크업 베이스","320001678","젤 베이스"
"120000013","베이스 메이크업","220000170","메이크업 베이스","320001679","무스 베이스"
"120000013","베이스 메이크업","220000170","메이크업 베이스","320001680","컨트롤 컬러"
"120000013","베이스 메이크업","220000170","메이크업 베이스","320001681","모공용 베이스"
"120000014","포인트 메이크업","220000171","아이브로우","320001682","아이브로우 파우더"
"120000014","포인트 메이크업","220000171","아이브로우","320001683","아이브로우 펜슬"
"120000014","포인트 메이크업","220000171","아이브로우","320001684","2WAY・3WAY 아이브로우"
"120000014","포인트 메이크업","220000171","아이브로우","320001685","아이브로우 리퀴드"
"120000014","포인트 메이크업","220000171","아이브로우","320001686","아이브로우 틴트"
"120000014","포인트 메이크업","220000171","아이브로우","320001687","아이브로우 스탬프"
"120000014","포인트 메이크업","220000171","아이브로우","320001688","아이브로우 마스카라 "
"120000014","포인트 메이크업","220000171","아이브로우","320001689","아이브로우 코팅액"
"120000014","포인트 메이크업","220000171","아이브로우","320001690","눈썹 가위・족집게・눈썹 칼"
"120000014","포인트 메이크업","220000171","아이브로우","320001691","눈썹 영양제"
"120000014","포인트 메이크업","220000171","아이브로우","320001692","눈썹 틀"
"120000014","포인트 메이크업","220000171","아이브로우","320001693","아이브로우 펜슬 깎이 "
"120000014","포인트 메이크업","220000172","아이섀도우","320001694","아이섀도우 베이스"
"120000014","포인트 메이크업","220000172","아이섀도우","320001695","파우더 아이섀도우"
"120000014","포인트 메이크업","220000172","아이섀도우","320001696","크림 아이섀도우"
"120000014","포인트 메이크업","220000172","아이섀도우","320001697","피그먼트"
"120000014","포인트 메이크업","220000172","아이섀도우","320001698","아이섀도우 팔레트"
"120000014","포인트 메이크업","220000172","아이섀도우","320001699","스틱 아이섀도우"
"120000014","포인트 메이크업","220000172","아이섀도우","320001700","애교살 메이크업 "
"120000014","포인트 메이크업","220000173","아이라이너","320001701","펜슬 아이라이너"
"120000014","포인트 메이크업","220000173","아이라이너","320001702","리퀴드 아이라이너"
"120000014","포인트 메이크업","220000173","아이라이너","320001703","젤 아이라이너"
"120000014","포인트 메이크업","220000173","아이라이너","320001704","파우더 아이라이너"
"120000014","포인트 메이크업","220000174","마스카라","320001705","마스카라"
"120000014","포인트 메이크업","220000174","마스카라","320001706","마스카라 베이스・탑코트"
"120000014","포인트 메이크업","220000175","속눈썹","320001707","인조 속눈썹・속눈썹 연장 "
"120000014","포인트 메이크업","220000175","속눈썹","320001708","속눈썹 파마"
"120000014","포인트 메이크업","220000175","속눈썹","320001709","속눈썹 영양제"
"120000014","포인트 메이크업","220000176","립 메이크업","320001710","립스틱"
"120000014","포인트 메이크업","220000176","립 메이크업","320001711","립 팔레트"
"120000014","포인트 메이크업","220000176","립 메이크업","320001712","립 타투"
"120000014","포인트 메이크업","220000176","립 메이크업","320001713","립 라이너"
"120000014","포인트 메이크업","220000176","립 메이크업","320001714","틴트"
"120000014","포인트 메이크업","220000176","립 메이크업","320001715","립 글로스"
"120000014","포인트 메이크업","220000176","립 메이크업","320001716","립밤"
"120000014","포인트 메이크업","220000177","블러셔","320001717","파우더 블러셔"
"120000014","포인트 메이크업","220000177","블러셔","320001718","크림 블러셔"
"120000014","포인트 메이크업","220000177","블러셔","320001719","리퀴드 블러셔"
"120000014","포인트 메이크업","220000177","블러셔","320001720","쿠션 블러셔"
"120000015","키트・코프레・럭키박스","220000178","기획세트","320001721","키트・세트"
"120000015","키트・코프레・럭키박스","220000178","기획세트","320001722","럭키 박스 "
"120000015","키트・코프레・럭키박스","220000178","기획세트","320001723","코프레"
"120000015","키트・코프레・럭키박스","220000179","미니・샘플","320001724","미니 사이즈・샘플"
"120000016","메이크업 소품","220000180","메이크업 도구","320001725","메이크업 브러쉬"
"120000016","메이크업 소품","220000180","메이크업 도구","320001726","쌍꺼풀 메이커"
"120000016","메이크업 소품","220000180","메이크업 도구","320001727","뷰러・컬링 제품"
"120000016","메이크업 소품","220000180","메이크업 도구","320001728","얼굴 축소 용품 "
"120000016","메이크업 소품","220000180","메이크업 도구","320001729","섀도우 팁"
"120000016","메이크업 소품","220000180","메이크업 도구","320001730","메이크업 스펀지"
"120000016","메이크업 소품","220000180","메이크업 도구","320001731","퍼프"
"120000016","메이크업 소품","220000180","메이크업 도구","320001732","퍼프・브러쉬 클리너"
"120000016","메이크업 소품","220000180","메이크업 도구","320001733","메이크업용 면봉・화장솜"
"120000016","메이크업 소품","220000180","메이크업 도구","320001734","귀뚫는 펀치"
"120000016","메이크업 소품","220000180","메이크업 도구","320001735","손거울"
"120000016","메이크업 소품","220000180","메이크업 도구","320001736","기름종이"
"120000016","메이크업 소품","220000180","메이크업 도구","320001737","여드름 패치"
"120000016","메이크업 소품","220000181","수납","320001738","메이크업 박스・용기"
"120000016","메이크업 소품","220000181","수납","320001739","화장품 파우치"
"120000016","메이크업 소품","220000181","수납","320001740","메이크업 브러쉬 케이스"
"120000017","UV케어","220000182","자외선 차단제","320001741","선크림・로션"
"120000017","UV케어","220000182","자외선 차단제","320001742","선스틱"
"120000017","UV케어","220000182","자외선 차단제","320001743","선쿠션"
"120000017","UV케어","220000182","자외선 차단제","320001744","선 젤"
"120000017","UV케어","220000182","자외선 차단제","320001745","선 파우더"
"120000017","UV케어","220000182","자외선 차단제","320001746","선 스프레이"
"120000017","UV케어","220000182","자외선 차단제","320001747","먹는 자외선 차단제"
"120000017","UV케어","220000182","자외선 차단제","320001748","애프터 선케어"
"120000017","UV케어","220000183","태닝","320001749","태닝 로션"
"120000017","UV케어","220000183","태닝","320001750","태닝 오일"
"120000017","UV케어","220000183","태닝","320001751","태닝 스프레이"
"120000018","바디・핸드・풋케어","220000184","바디케어","320001752","데오드란트・땀 시트"
"120000018","바디・핸드・풋케어","220000184","바디케어","320001753","바디 워시"
"120000018","바디・핸드・풋케어","220000184","바디케어","320001754","스크럽"
"120000018","바디・핸드・풋케어","220000184","바디케어","320001755","바디 오일"
"120000018","바디・핸드・풋케어","220000184","바디케어","320001756","바디 크림・로션"
"120000018","바디・핸드・풋케어","220000184","바디케어","320001757","바디 버터・밤"
"120000018","바디・핸드・풋케어","220000184","바디케어","320001758","여성 청결 용품"
"120000018","바디・핸드・풋케어","220000184","바디케어","320001759","붙이는 찜질팩"
"120000018","바디・핸드・풋케어","220000184","바디케어","320001760","바디 미스트"
"120000018","바디・핸드・풋케어","220000184","바디케어","320001761","바디 브러쉬"
"120000018","바디・핸드・풋케어","220000184","바디케어","320001762","바디 파우더"
"120000018","바디・핸드・풋케어","220000185","핸드케어","320001763","크림・로션"
"120000018","바디・핸드・풋케어","220000185","핸드케어","320001764","핸드 워시 "
"120000018","바디・핸드・풋케어","220000185","핸드케어","320001765","손 소독 젤"
"120000018","바디・핸드・풋케어","220000186","풋케어","320001766","발바닥 패치 "
"120000018","바디・핸드・풋케어","220000186","풋케어","320001767","풋 로션・크림"
"120000018","바디・핸드・풋케어","220000186","풋케어","320001768","발 각질 제거・스크럽・비누"
"120000019","제모","220000187","제모케어","320001769","제모제"
"120000019","제모","220000187","제모케어","320001770","제모 시트"
"120000019","제모","220000187","제모케어","320001771","탈색약"
"120000019","제모","220000188","제모 용품","320001772","족집게"
"120000019","제모","220000188","제모 용품","320001773","전신용 면도기"
"120000019","제모","220000188","제모 용품","320001774","가위"
"120000020","헤어","220000189","헤어케어","320001775","샴푸"
"120000020","헤어","220000189","헤어케어","320001776","드라이 샴푸"
"120000020","헤어","220000189","헤어케어","320001777","컨디셔너"
"120000020","헤어","220000189","헤어케어","320001778","헤어 오일"
"120000020","헤어","220000189","헤어케어","320001779","헤어 올인원"
"120000020","헤어","220000189","헤어케어","320001780","헤어팩・트리트먼트"
"120000020","헤어","220000189","헤어케어","320001781","씻어내지 않는 트리트먼트"
"120000020","헤어","220000189","헤어케어","320001782","헤어 향수"
"120000020","헤어","220000189","헤어케어","320001783","세트"
"120000020","헤어","220000190","스타일링","320001784","스타일링 젤"
"120000020","헤어","220000190","스타일링","320001785","스타일링 무스"
"120000020","헤어","220000190","스타일링","320001786","스타일링 미스트"
"120000020","헤어","220000190","스타일링","320001787","스타일링 왁스"
"120000020","헤어","220000190","스타일링","320001788","스타일링 크림"
"120000020","헤어","220000190","스타일링","320001789","스타일링 스프레이"
"120000020","헤어","220000190","스타일링","320001790","스타일링 브러쉬"
"120000020","헤어","220000190","스타일링","320001791","헤어 롤"
"120000020","헤어","220000190","스타일링","320001792","헤어컷・파마용품"
"120000020","헤어","220000191","염색 ","320001793","염색약"
"120000020","헤어","220000191","염색 ","320001794","새치커버용 염색약"
"120000020","헤어","220000191","염색 ","320001795","탈색약"
"120000020","헤어","220000191","염색 ","320001796","헤나"
"120000020","헤어","220000191","염색 ","320001797","헤어 매니큐어"
"120000020","헤어","220000191","염색 ","320001798","컬러 스프레이"
"120000020","헤어","220000191","염색 ","320001799","컬러 트리트먼트"
"120000020","헤어","220000192","두피케어","320001800","발모제"
"120000020","헤어","220000192","두피케어","320001801","두피 클렌징"
"120000020","헤어","220000192","두피케어","320001802","두피 로션"
"120000020","헤어","220000192","두피케어","320001803","두피 에센스"
"120000020","헤어","220000192","두피케어","320001804","두피 마사지 용품"
"120000021","네일","220000193","간단하게 붙이는 타입","320001805","네일 팁"
"120000021","네일","220000193","간단하게 붙이는 타입","320001806","네일 스티커"
"120000021","네일","220000194","매니큐어・젤・아트","320001807","탑젤・베이스젤・네일 프라이머"
"120000021","네일","220000194","매니큐어・젤・아트","320001808","매니큐어"
"120000021","네일","220000194","매니큐어・젤・아트","320001809","컬러 젤"
"120000021","네일","220000194","매니큐어・젤・아트","320001810","젤 네일용 램프 "
"120000021","네일","220000194","매니큐어・젤・아트","320001811","접착제"
"120000021","네일","220000194","매니큐어・젤・아트","320001812","데코레이션 파츠"
"120000021","네일","220000194","매니큐어・젤・아트","320001813","네일 파일"
"120000021","네일","220000194","매니큐어・젤・아트","320001814","네일 브러쉬"
"120000021","네일","220000194","매니큐어・젤・아트","320001815","우드 스틱"
"120000021","네일","220000194","매니큐어・젤・아트","320001816","네일용 솜"
"120000021","네일","220000194","매니큐어・젤・아트","320001817","네일 리무버"
"120000021","네일","220000194","매니큐어・젤・아트","320001818","팔 받침대 "
"120000021","네일","220000194","매니큐어・젤・아트","320001819","연습용 마네킹"
"120000021","네일","220000194","매니큐어・젤・아트","320001820","세트"
"120000021","네일","220000195","네일케어・굿즈","320001821","손톱 깎이"
"120000021","네일","220000195","네일케어・굿즈","320001822","네일 니퍼"
"120000021","네일","220000195","네일케어・굿즈","320001823","네일 푸셔"
"120000021","네일","220000195","네일케어・굿즈","320001824","큐티클 리무버"
"120000021","네일","220000195","네일케어・굿즈","320001825","손톱 솔・더스트 브러쉬"
"120000021","네일","220000195","네일케어・굿즈","320001826","네일 아티스트용 용품"
"120000021","네일","220000195","네일케어・굿즈","320001827","큐티클 오일"
"120000021","네일","220000195","네일케어・굿즈","320001828","네일 에센스・크림"
"120000022","향수","220000196","단품향수","320001829","향수"
"120000022","향수","220000196","단품향수","320001830","고체 향수"
"120000022","향수","220000197","세트・미니・공병","320001831","향수 세트"
"120000022","향수","220000197","세트・미니・공병","320001832","미니・샘플・테스터 향수"
"120000022","향수","220000197","세트・미니・공병","320001833","향수 공병"
"120000023","맨즈뷰티","220000198","스킨케어・메이크업","320001834","토너"
"120000023","맨즈뷰티","220000198","스킨케어・메이크업","320001835","로션・크림"
"120000023","맨즈뷰티","220000198","스킨케어・메이크업","320001836","에센스"
"120000023","맨즈뷰티","220000198","스킨케어・메이크업","320001837","페이스 오일"
"120000023","맨즈뷰티","220000198","스킨케어・메이크업","320001838","올인원 화장품"
"120000023","맨즈뷰티","220000198","스킨케어・메이크업","320001839","남성용 비비크림"
"120000023","맨즈뷰티","220000198","스킨케어・메이크업","320001840","남성용 쿠션"
"120000023","맨즈뷰티","220000198","스킨케어・메이크업","320001841","아이브로우"
"120000023","맨즈뷰티","220000198","스킨케어・메이크업","320001842","남성용 립밤"
"120000023","맨즈뷰티","220000198","스킨케어・메이크업","320001843","데오드란트"
"120000023","맨즈뷰티","220000199","셰이빙・그루밍","320001844","쉐이빙 크림"
"120000023","맨즈뷰티","220000199","셰이빙・그루밍","320001845","쉐이빙 젤"
"120000023","맨즈뷰티","220000199","셰이빙・그루밍","320001846","쉐이빙 로션"
"120000023","맨즈뷰티","220000199","셰이빙・그루밍","320001847","면도기"
"120000023","맨즈뷰티","220000199","셰이빙・그루밍","320001848","쉐이빙 볼"
"120000023","맨즈뷰티","220000199","셰이빙・그루밍","320001849","쉐이빙 브러쉬"
"120000024","다이어트・교정","220000200","셰이프업・다이어트 굿즈","320001850","압박 스타킹"
"120000024","다이어트・교정","220000200","셰이프업・다이어트 굿즈","320001851","압박 타이즈・고리레깅스"
"120000024","다이어트・교정","220000200","셰이프업・다이어트 굿즈","320001852","압박 레깅스・스파츠"
"120000024","다이어트・교정","220000200","셰이프업・다이어트 굿즈","320001853","압박 양말"
"120000024","다이어트・교정","220000200","셰이프업・다이어트 굿즈","320001854","보정 팬티・거들"
"120000024","다이어트・교정","220000200","셰이프업・다이어트 굿즈","320001855","팔뚝 쉐이퍼"
"120000024","다이어트・교정","220000200","셰이프업・다이어트 굿즈","320001856","바디 슈트"
"120000024","다이어트・교정","220000200","셰이프업・다이어트 굿즈","320001857","사우나 슈트"
"120000024","다이어트・교정","220000200","셰이프업・다이어트 굿즈","320001858","다이어트 젤・패치"
"120000024","다이어트・교정","220000200","셰이프업・다이어트 굿즈","320001859","운동 용품"
"120000024","다이어트・교정","220000201","교정・마사지","320001860","자세 교정"
